"","geneID","E_Oh43xB73_M_T2_1_B","E_Oh43xB73_M_T2_2_B","E_Oh43xB73_M_T2_3_B","E_Oh43xB73_M_T2_4_B","E_Oh43xB73_M_T2_5_B","E_B73_M_T2_1_B","E_B73_M_T2_2_B","E_B73_M_T2_3_B","E_B73_M_T2_4_B","E_B73_M_T2_5_B","E_Oh43_M_T2_1_O","E_Oh43xB73_M_T2_1_O","E_Oh43xB73_M_T2_2_O","E_Oh43xB73_M_T2_3_O","E_Oh43xB73_M_T2_4_O","E_Oh43xB73_M_T2_5_O","E_Oh43_M_T2_2_O","E_Oh43_M_T2_3_O","E_Oh43_M_T2_4_O","E_Oh43_M_T2_5_O"
"5117","Zm00001eb233250",4.2287786222724,4.41899427988133,4.39561205115807,4.83561538029555,5.3644862041015,4.42276193026371,4.98688544904492,4.7585779616595,4.19307785795389,4.035395955183,4.65623591045539,3.41995031652129,4.56089232682384,3.59500791453598,5.51329661835678,5.18780397708522,5.72047700677316,4.56156526702781,5.31383050578015,5.34073442402088
"5118","Zm00001eb233290",4.97253837104924,4.85472102767542,5.68623292086152,4.94993057198507,5.00056734633165,4.67119812902993,5.0743961552833,5.35116671758733,5.94189424489265,4.7647991681039,4.98554353570835,4.51948599007221,4.03037761012506,5.12225491740084,5.03368711778185,5.5057740584039,5.02092537425007,4.80878296739883,4.49070826786423,5.69899473159447
"5119","Zm00001eb233380",7.00993548253175,7.43749389073322,7.21091961993295,7.14389777601205,6.91944636569049,7.0746987831324,6.86763427821746,6.67022310306997,6.87488651390257,6.67590935388811,6.8492662721605,7.37192880165835,7.02368295755105,6.58436067033647,6.35154554836017,6.81176060942224,5.95600789756873,6.46034321684901,6.50254988050875,6.61742093044589
"5120","Zm00001eb233420",7.78013601346008,7.80549577635708,7.96995711306334,7.67186872681614,7.25013464939115,7.68562583095685,7.89928037843933,7.97606431671157,7.99186013424328,7.26077955635251,7.29564619519892,7.47471611995218,7.31440909725389,7.92117300230981,7.64881158901326,7.03689840749751,7.5489965388288,7.22311030420166,7.50451406738926,7.59932417000261
"5121","Zm00001eb233450",6.00332851902969,6.88164481820205,5.41924988162,6.32991325717044,10.3111807516552,5.81927215370232,5.646326183003,6.52400768043611,5.73637396584566,5.82513500416116,5.68673799885274,6.80241995334371,6.51389484728667,6.07740068161658,6.1785607471688,5.73944640460635,6.24001643249626,6.19947664769793,6.1972327484663,5.75819052410237
"5122","Zm00001eb233510",6.70447182634803,6.91816179150685,7.69764367006808,7.54618036698155,7.55381325876027,8.11447271235092,7.06464015560146,7.76882566313601,7.32513173501407,7.63332734364018,6.68975303660817,6.42851233002472,6.67636954424378,6.83846195140025,6.21485687639179,6.91086875443517,6.96503417335802,7.13524784288296,6.92835746404345,6.76181083978107
"5123","Zm00001eb233520",5.87816364044778,6.13577233721818,4.23865494919645,5.62280661735753,5.34051140286648,5.3435950339947,5.30885675895205,4.83712404409247,5.21795774250565,5.16573942159939,4.44408267362378,4.64234273785774,4.63304211257968,4.6368280902306,4.24149200289526,5.10650387498338,4.84955695593809,5.62099818054697,5.16282271768047,4.96705595450309
"5124","Zm00001eb233530",7.09554675159183,5.69259152303152,6.82414362361533,6.71156765866192,5.97422018111424,7.04999744040779,6.59236998387475,7.74854370808606,6.36183879323852,11.4249118721622,6.58353271672575,6.9642708327451,4.31988422732004,6.37790979286904,6.43083445816481,5.76616374298213,6.1266034521446,6.12843731076607,6.07567076858539,6.53519383258289
"5125","Zm00001eb233610",5.95164126013871,6.75554240287297,6.04862455278896,5.94393480391667,6.05607992184,6.62652506488639,6.1885711023797,5.88847577512735,5.88108154235471,6.13022589079379,6.1565585976792,5.94649613101713,7.03704134040607,6.42640831056023,6.19682295356153,6.51367925648925,6.3994369975038,6.61126116918168,6.69372006136489,6.31632275798097
"5126","Zm00001eb233630",3.15644231934163,3.26849781126179,4.06166590442828,4.18744027036445,3.22501277944959,3.26442633397139,3.72748824222691,2.79275101170715,2.38905965099652,3.41512038872572,3.975695749752,2.48706451237983,0.860452608682747,1.09250757400679,1.20586809316453,3.64183560797993,0.862496011645585,3.96984540013135,3.65533896963703,4.00420895292056
"5127","Zm00001eb233650",6.00690427641724,6.07483042733723,6.43212168777061,6.72156330826357,6.45181036369491,6.4930012690088,5.72918306630713,5.85304353718809,6.53367872049871,5.97427119666559,5.83571974032255,5.79581721851946,5.93370159071339,6.22179059095176,5.89516725370043,6.07479501525604,6.23006677208866,6.45309347776962,6.61590882480849,5.3599706428838
"5128","Zm00001eb233720",8.90544843292831,8.94757247071002,9.08742259037524,9.16998448246512,9.31658118012375,8.9060106564398,9.0090262769822,9.22804001420378,9.66348840153707,8.89444602325717,9.75273709125953,8.90261424139631,9.3075358348924,9.06787790749808,9.33412024544192,8.88520003367359,10.0024127420483,10.1484927189791,9.97195326462792,9.74955568787442
"5129","Zm00001eb233730",6.52084512006973,5.7788996390634,5.91623141633333,5.83989364372869,6.28590463047144,6.49902821071638,6.03095202231156,6.83246030836642,6.44578637058195,6.46133081746965,5.7688647655663,6.51144867100679,5.84534571629254,5.84739507617026,6.08361234311354,5.53713822931324,5.69176571013163,5.82572282982054,5.2020821481277,5.21959798651925
"5130","Zm00001eb233770",8.36750670063915,8.45914312002717,8.45487993475528,8.19745157476252,8.43325769797201,7.72654907385194,7.73730225890607,8.11345962454476,7.66536883903022,8.00111932170281,8.0930720000128,8.01915473981823,8.09885734800783,8.20451259951992,7.55282498254342,7.96664621140042,8.1805545600713,7.82150647501947,7.87924603157548,7.87143533095556
"5131","Zm00001eb233800",4.71349340051958,3.77384218187661,4.45750450603344,3.85890225453588,3.58671121405074,2.95378380819713,4.03382898473828,2.63167057848082,3.86042179645263,3.83908821307236,5.1167880689866,5.99341717840462,5.71843360381032,4.03110702934265,5.87262468504934,6.0532618537064,5.15317317254851,5.05850301995174,5.66239372717098,5.11025059033089
"5132","Zm00001eb233850",6.79410786073116,5.50504789458483,6.42490538832052,5.24661564543617,6.11659341663478,5.98793567213002,5.9748293417121,5.75402399691455,5.59387630919151,5.52585026798847,6.10328380463686,6.20754198375747,5.84534571629254,6.37790979286904,5.4230988093852,5.37301884955213,5.93165803615298,5.35147974114298,5.64824954485071,5.86975875314818
"5133","Zm00001eb234130",4.75331302286663,5.00160647776531,6.03407758227813,5.33260416223963,4.94047289380273,5.83365702956235,5.60808072663275,5.31301014890591,4.97407567829855,5.18005572142612,4.92542254327078,4.45389764844463,4.56089232682384,4.46174138367251,5.15072653897207,4.77933913172987,5.45602052587016,5.07748612331932,4.94869791232762,4.56450939940745
"5134","Zm00001eb234150",3.29050014291436,4.05144308320209,4.31138186530359,4.49284285962578,3.60253964280812,3.93696571024697,3.53690963336514,4.49221189902625,3.67714343890488,4.13195117758622,4.16091062221891,2.19755789518485,4.03037761012506,4.36552606841321,4.55636534024867,4.4242441729073,4.62499669791893,4.56156526702781,3.96019355116545,4.14393371658717
"5135","Zm00001eb234160",5.77410682886843,5.47431701532749,5.76277474994965,5.48257304862943,6.58306679369451,6.60896573558506,6.36858248200823,6.07972231434804,7.74128132138829,6.53053798969649,5.95077811754767,5.97014739908177,5.98973562562771,5.12225491740084,5.80280323555177,5.89279718151315,7.56095264350757,7.1710374621731,5.87165687656379,7.46364057155786
"5136","Zm00001eb234170",7.62711032891343,7.65407740614978,8.0376036050232,8.08529400610673,8.4063260533822,7.54191281541044,8.39027610186971,7.48730170207158,8.01638518038974,7.87019319350651,7.44229605414977,7.48296011404709,7.35763914931546,7.95462829949529,7.57393796969662,7.51761567104842,7.63068033642251,7.5799864638485,7.26600198068954,7.33831176175403
"5137","Zm00001eb234200",4.00798361236167,5.01654360733844,4.76763455368972,4.86504001734868,3.72782559602729,4.4055386929478,4.51074263594824,4.72499780462038,4.43405493785805,3.85337713702116,4.52733817727313,4.58222174542017,4.40477312490656,5.34043508745038,4.09339336390612,-1.00202058179479,4.16366554636615,4.29583171159306,3.96019355116545,4.05230324112161
"5138","Zm00001eb234360",3.52004162117867,4.58738187128815,3.51191016120129,5.88151997660311,4.34332214451962,4.63270420419435,4.25123209070886,4.57146925803385,5.65919264235812,4.24861359063273,3.27772428720166,2.48706451237983,3.66780753074035,3.20798479142673,5.2589794296241,3.52154137426222,4.97400432686258,5.20380257310072,4.52207243877357,2.64512785961573
"5139","Zm00001eb234370",3.88031861993079,4.35477168897009,4.61094545653205,3.95386642977089,3.1890549980526,4.28652524939981,4.67892356860424,2.72276824802295,3.50003853668842,3.25250855648506,4.05265773156689,4.1569159106875,4.56089232682384,4.03110702934265,4.66529971180183,3.08544225945555,3.26459445521693,3.49252362259816,3.81580364183028,3.95445591772346
"5140","Zm00001eb234380",6.06361663555173,6.38830512720729,6.15564223949067,6.25176702957758,7.04090792176162,6.46894004632326,6.39608288650652,6.57862437051158,7.19646153982653,6.28737721064057,6.73715590583896,6.49523844382553,7.0763900078819,6.27572939806256,5.72943004922155,6.38168371067926,6.50222431579763,6.37851899389533,6.07567076858539,6.61742093044589
"5141","Zm00001eb234390",7.25996317039014,6.91013515812946,7.44718932455548,7.0321003411161,6.11784496707064,5.73572936923936,6.17108046737118,5.72036456977626,6.57015704499381,5.6870553633997,6.00019031167275,7.04444118142909,6.145854827545,6.10745791547276,6.64549123072165,6.73268903843104,5.78985070981382,5.59488534022784,6.66590821134722,6.76181083978107
"5142","Zm00001eb234510",6.07262147064844,5.90659753739071,5.10364883901629,4.96411600490659,5.45920918559513,4.89968477346343,5.69128623647477,5.33137182189386,4.83115048893534,4.3483048462761,5.72250912987456,5.87312294468691,5.15813315732343,4.71699843891459,5.07376455715719,4.72589987276841,4.53087452055438,4.64027724304185,4.52207243877357,5.26111725595751
"5143","Zm00001eb234530",6.08144948465613,5.80531810011447,5.6604797085726,5.89877961449202,5.26662444903255,6.22729584929314,5.8953901983359,6.64312234420981,6.27036289003055,5.40596315607797,6.13901801637007,5.62754573592966,5.9048467280412,5.39018812264748,5.03368711778185,4.61268926232041,5.94388433848624,5.70884152952492,6.3003262414304,6.13837419124527
"5144","Zm00001eb234620",4.30110841050104,5.12942285572456,4.72412249966088,5.15396093686925,4.59683728632319,4.1905017705332,4.40224688951442,4.30364493223276,4.67328373882409,4.30059639085166,5.74587312294007,4.38518489836062,5.75122353892799,5.57363426374341,4.99246445505534,5.656190900957,5.23505017960291,5.68428442528094,5.24030147035819,6.11591934041758
"5145","Zm00001eb236440",4.66638756594244,4.85838769917403,4.78536825461181,4.29058649060955,4.01092549412892,3.98324906431424,4.12236624366258,4.44213417282649,4.82101491167594,3.7534494289758,4.44408267362378,4.80899260726719,3.91934629773632,4.15140126306036,4.61186045284037,4.72589987276841,4.39499109247261,3.31195137695634,4.85327834724894,4.31139046243874
"5146","Zm00001eb236450",8.34730328933316,8.46867314580701,8.93930259051232,8.1522165608586,8.41362407726559,8.78833777416357,8.75133471063422,8.508209935689,8.35462097858206,8.2669387726779,8.51973391055053,8.45599306644682,8.69965639677969,8.27241666402173,8.29545098628924,8.37518994859376,8.80417247162818,8.89758163748617,8.8385607936928,8.38952298796156
"5147","Zm00001eb236490",4.4012820297139,4.51210597559354,4.822143954474,5.33299260557993,5.63368604526792,4.47983910312522,5.22972722033369,4.05181682375827,4.66549200209194,4.65358606042213,4.98554353570835,3.782520395906,5.78328474816029,5.48482499678555,4.43852884995481,4.83086943236995,4.56293572978668,4.80878296739883,4.9715983144377,5.04042914083331
"5148","Zm00001eb236500",4.43806813922426,5.76446639440634,4.99723186991473,4.65220126531814,4.23059517680396,4.24988437110337,3.80008392181577,4.34932149131086,4.59864622302363,4.33829955855466,3.66851424023383,2.48706451237983,3.66780753074035,1.09250757400679,4.37579309460685,4.04237353756366,3.72756643155948,3.79737820412658,2.50647558372255,0.928920825616324
"5149","Zm00001eb236640",6.96741470218626,5.5618562889347,6.31823838932985,6.79048071592495,7.01801780283159,6.29422532357633,6.85959481453597,6.45161092580488,6.129128506024,6.2466777105999,3.7631511143719,4.58222174542017,3.52341762140518,2.31489999534324,4.37579309460685,5.06406860866298,4.62499669791893,4.26304177647539,4.24970016836044,5.15498890509617
"5150","Zm00001eb236650",7.59151735234429,7.36597229750053,7.31044899588491,7.78320623592268,7.9918955260035,7.76948549830418,7.42048782487163,7.71671536966744,6.64142571602015,7.40366256358504,7.77313520294453,7.77917695283163,7.68911803698576,7.76963991865582,7.09825911907794,7.68097400188689,7.43235161997653,7.62584215277828,7.55845287450007,7.43217868521825
"5151","Zm00001eb237180",5.11121088568508,4.84109148498334,4.04990636813422,3.34061450332773,5.57580292178472,3.93605320374904,3.99722943701798,4.00094868173507,3.35850896737623,3.92276274147001,4.12572119375661,3.55119484979955,4.56089232682384,4.03110702934265,4.09339336390612,4.20743278383416,3.18442410653295,4.58828260540359,4.00528144069399,4.2713130230634
"5152","Zm00001eb237190",5.27117180679914,5.67127515383372,5.15851636515064,4.49369266289124,4.68553350899723,5.56278038143941,4.85040316275962,4.95049951489001,5.72966203666628,5.9908824120275,5.43692288205092,3.782520395906,5.10838012212633,5.69736963216565,4.71683001244191,5.33782942108983,5.53895686685224,5.5548079008525,4.58282646985266,5.19838150060955
"5153","Zm00001eb237200",5.89147349395809,5.27300006238303,5.12628942005164,6.12218965481433,5.47564338567839,5.76931169605824,5.52956277869594,5.47543234958725,5.10760514577747,5.65233469098404,5.36330001890774,5.29441943443743,5.46531466684161,4.46174138367251,5.45379560660812,3.95217572859208,4.79660807598913,4.66558833157104,4.69715914533166,4.23009036033689
"5154","Zm00001eb237210",5.35132786076049,5.63513419047209,5.34468471763771,4.65854287027932,5.13181617985893,4.71454240737338,5.19692772684742,5.76883108732668,5.38517940136536,5.18113600971326,5.93052943370387,5.33141364191964,5.05684982148625,5.91693600942334,5.29333093441487,6.0532618537064,5.17408216231149,5.25472650826339,5.52980808755317,4.38835244425362
"5155","Zm00001eb237290",4.96008783154874,4.90943160258094,4.41379820105497,4.20818599416791,4.16013498407944,4.74658879798681,4.70470303222856,3.71807669918075,4.16026465771019,4.1487770565206,3.34046004254962,3.67148908351726,3.7990520640186,3.59500791453598,2.58437971641826,3.08544225945555,3.48140584429008,3.43480812474187,2.93710993805241,3.61341899988839
"5156","Zm00001eb238080",5.64150657220255,6.0119351962986,5.64225460737478,5.61301396286146,6.16622452433399,5.60931303072576,5.06359084900994,5.26532971796146,5.59753514459043,5.34911999827619,5.58677109079229,6.84141408495957,6.49465862842375,5.98327850425203,6.14132784096982,5.656190900957,5.96803042581794,6.51706580686095,5.93128085925021,6.33588502435949
"5157","Zm00001eb238120",3.59954742763474,3.97524445696696,5.21374932774802,4.56927702408128,4.43398705123614,5.04661957137066,4.10466675772187,4.48528332586798,2.88813550040079,7.71849749090151,7.2837230278231,6.9991764476933,7.05027716756276,7.11487538703525,6.79682933450713,7.08012845955908,6.41708486332322,6.2081155659718,6.99134224973612,6.22485371197074
"5158","Zm00001eb238210",6.13280966246358,5.08672813226012,5.35475935473742,5.3019323263648,5.80729554160338,6.07234731807535,6.51682841327551,5.40790449262797,5.15314735137316,5.84479475653809,6.58353271672575,5.68584437649433,4.76734320429127,6.82042802856999,3.74192099340474,5.9168426554798,5.43884538206203,5.42742859437628,5.90772613127132,6.01030915245698
"5159","Zm00001eb238320",4.14422890055313,3.64116599139689,3.93867655009801,4.1246206170284,5.38953634026216,4.06188206652789,3.15659983157173,3.70887187940312,4.56873105121397,3.99283626767758,3.21213594557408,4.58222174542017,4.22968641834847,3.8998624960644,3.13186751172076,4.48983251453488,2.44745851236674,3.17765028524475,4.21173231816142,3.73627574767393
"5160","Zm00001eb238330",10.1444406699596,9.23938024536284,9.89541836888202,10.9479064760007,9.39853019711932,10.4026055232749,10.5186121599053,10.6430951537518,10.6760164101688,10.5402407695018,10.8955386351228,10.2749670717713,9.96461451287485,10.0592533349063,10.922516101046,9.18161479967842,10.6974184680918,10.8543814115886,10.2633944379839,10.970775504128
"5161","Zm00001eb238350",4.62890276356969,5.27793075352229,4.93076857493721,4.56309566678267,4.6478189208147,4.10372610169042,5.0256845358813,4.6022796634059,4.23248200871573,4.5494303268231,3.66851424023383,3.11509573499287,4.31988422732004,5.2889047868103,3.74192099340474,3.85596041333278,3.78306154415118,4.08688482132157,4.75109795244246,3.79399124553022
"5162","Zm00001eb238420",5.31812241383778,5.36745263743019,5.02943689506094,5.41277944189139,5.48972009823342,4.2535280971605,4.31016591584295,4.23498406920107,4.40544994447416,4.5950291036082,4.22881468672071,5.0937220842003,5.68488104409929,5.12225491740084,4.09339336390612,5.44092291405394,4.0324210130879,3.10550049948891,4.61227024774514,3.79399124553022
"5163","Zm00001eb238430",4.24797049008496,3.23132829442944,4.71811702387345,4.62358777065456,4.5885123816156,3.65832251409494,3.49633446274768,3.64475194484805,2.21140042057238,3.657029961612,4.55405551564891,4.07202701310099,-0.724509892038409,4.46174138367251,3.83813630866405,3.24590693164879,3.26459445521693,2.77429459101354,3.71083408222873,3.4791179081768
"5164","Zm00001eb238460",4.50425258502114,4.41639206046654,4.69848171602216,3.98230464758198,5.26379064986721,4.47599795043027,4.2744939992605,4.39862755390834,4.69315861996541,4.21176176770572,3.93561831037667,4.23708625937148,4.56089232682384,3.41443566889415,4.09339336390612,4.12726243515017,2.81002859175145,3.92862273740483,3.02730774702399,2.20902874480906
"5165","Zm00001eb238650",4.80521656452586,4.00289925120658,4.37162095158678,4.104408207245,4.66611022275563,4.16869127527864,3.70373981900481,4.11651089237481,4.27385611710427,4.34110642393579,3.66851424023383,5.36748289662716,3.66780753074035,3.75547258672922,2.79083059388569,3.64183560797993,3.66985093370319,3.75083561818955,4.21173231816142,2.3694934170023
"5166","Zm00001eb239300",5.9149847630035,6.02638224702208,5.76982049319387,6.08257264914396,5.59837831670752,6.65252310522271,6.26899118859033,5.81689276674876,5.65187835469453,6.08463740103956,5.54742242331647,6.49523844382553,6.0699059743117,5.52991288631409,6.10310851873933,6.64903110938414,5.95600789756873,5.72096508860741,6.60129912992414,6.43897851732359
"5167","Zm00001eb239520",9.83547203265678,11.0259684229413,10.1041516381501,9.57201766473606,10.4387576551866,9.38105615075579,14.3636914793752,9.46055772931796,9.42961013909846,9.70128508415384,9.36848364213901,9.30956292069798,9.4885943276035,9.29054328220605,8.95674253282138,9.19396671623372,9.637753540855,9.6414736729992,9.62451384349989,9.26558677282561
"5168","Zm00001eb239530",6.27846013729381,5.70602750378082,6.05048743824944,7.18122026220071,6.35489156024159,6.71085023345114,6.45401461232984,5.97685252189855,6.55772745942028,7.41391270194341,6.51719022189705,6.49523844382553,6.49465862842375,6.76493291597829,6.60503918698436,6.29260016709683,5.85604098950829,6.58496987136276,6.42999685387519,5.7140229408268
"5169","Zm00001eb240120",4.78280378666819,3.84395463173193,5.11165192700794,4.74566795243945,3.16605519957387,3.55919427109718,4.183909481305,3.66959413044177,5.38904696761756,4.73820197501308,4.90481226359549,4.86052290790727,2.73492172659889,4.03110702934265,5.3268834941259,4.12726243515017,6.22004801626367,6.32392401862242,4.87773139097348,6.01030915245698
"5170","Zm00001eb240130",7.83240972422552,7.87658507045535,7.49726249184987,8.36061889825977,8.1454780957261,7.76660864296031,8.45921100677973,8.22606962455129,8.07995046559305,8.63451607071811,7.5688693997924,7.85100013378877,8.22677482292856,7.8869234403569,8.07129207147767,7.7694688877058,7.48350126229227,7.56996770802351,7.36445657885012,7.5117348597589
"5171","Zm00001eb240160",9.80207806872711,9.51067374818989,9.10448518547892,9.50281628953081,8.72226713871218,14.2450245792618,9.41582249852524,9.20285732638543,8.7679264630038,9.53220577009317,8.9589236486461,8.99197376153495,9.31028907053886,9.2540593944241,9.11396043398281,9.206213776545,9.0259659909506,9.31445388415951,9.10250324840666,9.2003838535207
"5172","Zm00001eb240170",4.18560259635255,5.48089346176346,4.86110267544907,4.57586082233574,4.68275905435659,5.03057858205949,3.88100415283713,4.95115866422767,4.70001394691611,5.15728334629415,4.26160462183838,3.8856138888701,4.94791544993309,5.39018812264748,4.90630781130563,3.64183560797993,3.66985093370319,5.07748612331932,4.55276923599648,4.59729933452512
"5173","Zm00001eb240190",5.85479216031655,5.80332542820066,6.33078335628454,5.7438736675357,5.75199339520338,6.20455448381827,5.41952794410341,6.07748903971567,6.16440804259649,6.44912155511691,6.1565585976792,5.62754573592966,6.19435334523619,5.52991288631409,5.75430471786058,5.71222493587133,5.85604098950829,6.24216304679948,6.07567076858539,5.55619413119544
"5174","Zm00001eb240340",7.58035821476129,7.42648575473766,8.06985966059904,7.28878009653128,7.71057310187658,7.13422963380751,7.17097670963929,6.94858002216848,6.18330470516994,6.80845369320692,6.74297323243427,6.12566497670306,6.67636954424378,6.707217418122,6.56342009778262,6.31086237348956,5.66247140333759,6.05371795738637,6.46269389169463,6.40233667368932
"5175","Zm00001eb240350",5.88978155333058,6.22330320172366,5.46159323747724,5.21998797683093,6.04661098371676,5.66073897506262,4.83406574562276,5.42046588566658,5.53602515575179,5.73552296746638,5.88915899928401,5.71413342092575,6.01695709436274,5.65729219279032,5.6521243230541,5.37301884955213,5.31252893228063,5.5548079008525,6.11733994788646,5.86975875314818
"5176","Zm00001eb240380",4.51839136111578,4.3104090671172,4.11080603588181,3.91485824079425,3.99579840741003,2.88078608133657,4.6116875941449,4.74288384721616,4.05682159385501,7.82328658957047,3.51379164543519,2.72807261188362,4.13347110308916,4.2624325754491,2.97140283952751,4.28338163706746,3.18442410653295,3.88618747108444,3.65533896963703,3.61341899988839
"5177","Zm00001eb240430",8.05243535863553,8.07795944644239,8.11606713974714,7.33879225085298,8.57106543114891,8.74570607063552,8.10770634221782,7.95778024367467,7.94580125747059,7.83426534978824,7.71808594284037,8.04165336405747,7.61978601587741,7.46754700535372,7.89796046859211,7.69494694443949,7.90845064499165,7.99876313163314,7.73613037684449,7.5031088547433
"5178","Zm00001eb240440",7.86347769393,8.63820035355255,8.35848026356051,7.67349288817663,8.0754211744767,8.9047448701423,8.14469589024795,7.87933607439543,7.99681554355104,8.42073767651457,7.45298273294701,7.90107700625791,7.50910978472129,7.92117300230981,7.52418493449952,7.55640013147387,6.95902293532416,7.04168540189147,7.05169190565095,7.16322505519593
"5179","Zm00001eb240620",8.87492851817137,7.99262420047195,8.26990771483813,9.37579944720032,8.26452529852534,9.09369077298735,9.30716772360169,9.87420659567639,9.26113447298342,9.52393627049634,9.60165473500017,9.37746698519978,8.06665299651661,8.67997258193112,10.2321148658127,8.30404110763355,9.89552564029965,10.1563258701101,8.91291169027456,10.0570993165095
"5180","Zm00001eb240630",9.02356532109846,9.44727880791644,8.49856261069021,8.646021152976,8.86795992237474,9.46970938982821,9.46713969294929,8.99393470067825,8.77140804055567,9.04962405143285,8.87928875525995,8.97161280808627,8.68275787220632,8.73395726607442,8.63045431941564,8.76781726183465,8.96128008578336,9.0650566737778,8.91586651986025,8.89057722465573
"5181","Zm00001eb240640",5.20897127512636,5.73206267544858,4.90548532046413,5.658726156466,6.73096483357141,5.86993104179037,10.3890814199826,5.12125855348331,5.52200390642934,5.59964637045452,5.72250912987456,4.23708625937148,5.65052953930852,5.23546552784884,5.07376455715719,4.88062246756705,5.50635220142031,5.45672290117031,5.48275951474874,5.3599706428838
"5182","Zm00001eb240650",9.20828186389009,8.80610045856226,8.78683273226087,8.94221328017775,8.74726056250611,8.85472366576702,8.62392908860961,8.23942013566672,8.72850546846173,7.85200026639517,8.66774989847243,9.06517984770471,8.89937159797505,8.63424954612883,8.82204932449641,9.08411564323252,7.84141071723645,8.01362364112788,8.29238998150664,8.14808934607849
"5183","Zm00001eb240660",4.84675927279064,4.57177278977385,4.4048912403532,2.91923663080214,4.73261261583219,4.60055806118269,4.1342872885628,4.45508528846688,4.39745517552847,5.16016967963779,4.22881468672071,4.64234273785774,2.97592982610268,5.12225491740084,3.5277961880519,3.52154137426222,3.88803110375272,3.3746871323043,4.13266074717022,3.95445591772346
"5184","Zm00001eb240900",3.68618079222464,3.6183538553934,5.28895021239152,5.08586049620762,3.81146685908567,3.43448214924038,3.70373981900481,3.34344168342629,3.61371806227281,4.29849811025365,3.14342319549007,1.34956098862989,3.18238070357011,3.75547258672922,3.63882750044064,0.582941918926363,0.377069184475343,3.31195137695634,0.790268549723139,3.16596002291717
"5185","Zm00001eb240910",2.85095011368655,3.09250770882763,3.49140574437102,6.26430075184109,2.81888463644004,2.03087357987483,1.81529905186013,2.05449171564567,2.21140042057238,3.5733567800317,3.56723090439665,4.1569159106875,3.7990520640186,2.31489999534324,2.79083059388569,4.04237353756366,4.12123028004575,5.30391405789092,4.75109795244246,4.80806643074194
"5186","Zm00001eb241000",7.24407579356651,6.91946207552514,7.05866648566778,6.43815904394583,7.71480122557475,6.52276933061612,7.64476472360417,7.01451269718824,7.14525092082003,6.5798471390155,6.64695809686738,7.44969765991534,7.59290272172646,7.22864426199282,7.34746437154835,6.98097299289952,7.24743390405875,6.82291329623372,7.01908724021902,6.53519383258289
"5187","Zm00001eb241040",4.51809036781157,9.50268524309704,5.0018768496271,5.04750923476437,5.3161686346345,4.35403857104263,4.27229685972442,5.07579475610685,5.41060298354112,4.69389902862235,5.16957548334604,4.23708625937148,5.81464891906962,4.71699843891459,4.49864984239238,5.86834413778861,4.7693866072541,5.45672290117031,5.75770068726671,5.21959798651925
"5188","Zm00001eb241060",6.93053755170948,6.60318066835505,6.60921999921596,6.50417122244142,6.31560271511879,6.77969609082738,6.08462939056776,6.50624564825776,6.87175616735352,6.95441592017171,6.50354761393838,6.72111985124186,6.3944311806851,6.66741641006403,6.56342009778262,6.54487387809284,6.43451945665924,6.39374546811999,6.28212164605281,7.09598049336425
"5189","Zm00001eb241070",2.85095011368655,3.09250770882763,3.31765037939421,2.68384549397978,2.81888463644004,2.03087357987483,1.81529905186013,2.05449171564567,2.21140042057238,2.11845190665011,3.51379164543519,0.612595394463689,3.7990520640186,3.20798479142673,3.13186751172076,3.95217572859208,3.72756643155948,3.17765028524475,4.17273818654555,4.46141590644334
"5190","Zm00001eb241080",5.78022271172027,5.11565462388059,5.34748819377182,5.3771301952655,5.72150897577317,5.40746776774355,5.61222400164747,5.28339511409086,5.23004093230159,5.9338721245315,5.66238813743699,5.62754573592966,5.50430879845747,5.43828241084852,5.11275868877305,4.55256826988284,5.63256991762373,4.71491604393461,5.1825859725019,4.53095683969642
"5191","Zm00001eb241090",7.50237730114208,7.41661508737277,7.86564914012585,7.48484766609648,7.31375946409523,8.04685314118031,8.0877718298571,8.01937944760853,7.7147740407425,8.26294736555426,8.03261178936513,7.80571002327789,7.93012613648956,7.61083288169766,7.55282498254342,7.60900421551256,7.28636227029917,7.76700455508306,7.88830063268367,7.47250508510515
"5192","Zm00001eb241130",7.10399171320909,7.25412689034524,6.92746898111891,7.34583016690181,7.38147982165581,6.67298207522879,6.92592779784186,6.87540900188636,6.9259236739915,7.19394575737974,6.74876719620925,7.22238974816478,6.85291893599734,6.87386728753145,6.69772118949421,6.93461735720778,6.89119144464605,6.86175743226388,6.78704464884885,7.14670546583723
"5193","Zm00001eb241150",7.74043642430431,6.76292055986709,7.33544466949321,7.72000507544511,7.36302736046019,6.88184811063279,7.86171516182054,7.1777039685988,7.48179418356996,7.1535164102601,6.73715590583896,6.85418138103345,6.51389484728667,6.01533971348433,6.9554023608338,6.17788850822014,7.37932163620672,6.96730320556889,6.79989725092092,7.11874538449634
"5194","Zm00001eb241190",8.4526392342568,9.14697080891352,8.76127055607243,9.19335821380194,8.50616257627843,8.50034663986549,8.45152129925346,8.33109697126687,8.96722099974009,8.87227810522443,8.69801204716771,8.33369458317087,8.93904821217886,8.78599453150612,8.61356074183021,8.51957985792893,9.35949241125122,9.28106604319709,8.98643153977414,9.33284585104073
